id,sku,type,sex,color,breed,feed,age_in_month,slides,sale_offer_percentage,feedlot_in_month,teeth,parts_available,height_in_inch,youtube_slug,weight_in_kg,price,is_special,is_dewormed,is_fmd_vaccinated,is_anthrax_vaccinated,is_lumpy_skin_disease,size,thumbnail,created_at,status
ae8e20c8-66c6-435a-9a61-0e3b7b670a1f,BLF 3404,COW,MALE_BULL,RED,SAHIWAL,['GRASS_FED_GRASS_FINISHED'],2.5 Years,"[{'id': '540ddf90-2a54-4c66-b60f-f3fec651d3af', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3404_2_l7tweKf.jpg'}, {'id': 'aec3addf-8416-450f-8efa-ecb3763af8ae', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3404_3_XcKEajm.jpg'}, {'id': '6b88a1bd-77c6-4258-a96b-d8719bf8bb80', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3404_4_f7rgk3h.jpg'}]",0.0,12 Months,4,0,44.1,P1YTEjUaMrk,399.0,260000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3404_1_AulnAA6.jpg,2023-05-22T15:41:12.304546+06:00,AVAILABLE
cd377ed6-3b8b-428f-bbf5-0528458369e5,BLF 3410,COW,MALE_BULL,RED,LOCAL,['GRASS_FED_GRASS_FINISHED'],3 Years,"[{'id': '90e0d305-ef93-4e9d-bfe1-6845bf5ac17f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3410_2_1uNrXLW.jpg'}, {'id': 'e8304eba-3e3c-4f90-9440-d90ae307d57c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3410_3_1K5qgOs.jpg'}, {'id': 'ea6341a3-d03f-4fdf-a148-9cec21613687', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3410_4_gR6uRg2.jpg'}]",0.0,12 Months,6,0,44.0,Pj8SbhjaiJk,386.0,37000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3410_1_hl7sSmP.jpg,2023-05-22T16:24:06.505145+06:00,SHARED_ORDERED
02608127-71da-41e2-8889-63905de50e12,BLF 3376,COW,MALE_BULL,RED,SAHIWAL,['GRASS_FED_GRASS_FINISHED'],3 Years,"[{'id': 'bc11d132-9abb-46a5-b0fb-864e4adf5af4', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3376_2_AoepRJL.jpg'}, {'id': 'c03976df-624c-40bd-b197-2754fdf86298', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3376_3_rjQhh7O.jpg'}, {'id': '6b33bac1-38e1-40a3-b23e-b24c5bd5a4e5', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3376_4_njx2R5A.jpg'}]",0.0,12 Months,8,0,45.0,vh5VUDdRG7Y,460.0,300000.00,True,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3376_1_j7yjOFz.jpg,2023-05-15T18:42:49.419703+06:00,AVAILABLE
61c348a3-3be7-45cb-8bdf-f65853ab8f9d,BLF 3606,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'a5c27794-0e96-4dc0-8401-9e352527906b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3606_2.jpg'}, {'id': '4a83177a-2cae-4e37-aada-a3d1ca2a6910', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3606_3.jpg'}, {'id': 'cec0b6c2-6156-4802-91e4-7e617e19809c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3606_4.jpg'}]",0.0,12 Months,2,0,47.0,eHDQuUsWtTM,328.0,209000.00,False,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3606_1.jpg,2023-06-01T00:27:17.470746+06:00,AVAILABLE
2cf28a2e-ced4-479e-b903-e5dc6159aba2,BLF 3612,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],3 Years,"[{'id': 'c39086c1-a9a9-4693-87dd-dc29e3def4cc', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3612_2.jpg'}, {'id': '8dae7d5b-55c5-47eb-ad82-362521ed7373', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3612_3.jpg'}, {'id': '6ad4b9b6-c1fc-44b0-a51a-37be9190b843', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3612_4.jpg'}]",0.0,12 Months,4,0,43.3,5ENBZlEAYhs,226.0,148000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3612_1.jpg,2023-06-01T00:33:28.303597+06:00,ORDERED
91c4fed1-e2da-48d9-9630-55c8e999471b,BLF 3570,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '9915c7e1-ef21-4c30-87de-61d0ed014c20', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3570_2.jpg'}, {'id': '19e4e4cf-543b-41a2-93d3-fa44bbb21977', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3570_3.jpg'}, {'id': 'e65895a1-0529-42e7-8cec-01976aa56e0b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3570_4.jpg'}]",0.0,12 Months,2,0,39.3,TN9AeWLc0ZA,197.0,132000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3570_1.jpg,2023-05-29T22:38:49.999866+06:00,ORDERED
ec7ab7db-7289-4c3c-bbf1-99413859b0aa,BLF 3613,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '2e3e5401-32ca-4192-8521-0551b431c905', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3613_2.jpg'}, {'id': 'b4e67eb6-8263-40c6-a6fa-15c248f582ca', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3613_3.jpg'}, {'id': '6c530a2d-3583-47e7-8529-b07abcb13a0e', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3613_4.jpg'}]",0.0,12 Months,2,3,43.11,hDxQsYc1JW0,318.0,31000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3613_1.jpg,2023-05-31T20:53:32.437266+06:00,SHARED
c387ca8d-93ca-423c-a66f-64cf55935bd4,BLF 3607,COW,MALE_BULL,RED,SAHIWAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'df985eba-87e9-4b2f-8f68-173af87de6b0', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3607_2.jpg'}, {'id': 'e9de4459-5168-47a9-b0f5-43a6bf15d018', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3607_3.jpg'}, {'id': 'def1fc63-c66d-4d3b-8cea-2f1f51addc8c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3607_4.jpg'}]",0.0,12 Months,2,0,43.11,SJd6jQLh3Vo,309.0,30500.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3607_1.jpg,2023-06-01T00:29:16.608459+06:00,SHARED_ORDERED
f7f826f0-0763-4a83-a915-81d49f8ab0e5,BLF 3411,COW,MALE_BULL,RED,SAHIWAL,['GRASS_FED_GRASS_FINISHED'],2.5 Years,"[{'id': '652a2326-f9a1-4873-b265-1e9a51c4d354', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3411_2_yxYCm3F.jpg'}, {'id': '75c14cca-c031-45b0-9bee-e971beaeb270', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3411_3_6Hb2TBc.jpg'}, {'id': 'd3fbeddd-0d5f-4a2f-8d9c-9cfa0aff152c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3411_4_mcLjVgZ.jpg'}]",0.0,12 Months,4,0,44.9,YIG-e2cJ5GI,402.0,265000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3411_1_H1ei1Zd.jpg,2023-05-22T16:25:54.048244+06:00,AVAILABLE
50d4621e-02f3-4493-a9d7-a2144c59d1e6,BLF 3439,COW,MALE_BULL,RED,SAHIWAL,['GRASS_FED_GRASS_FINISHED'],3 Years,"[{'id': '67bd3a6a-8958-4ce8-b565-8808b6c3279b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3439_2_MWVbkOL.jpg'}, {'id': '014edbdc-9972-4642-a09c-7ee3164f9059', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3439_3_kicQa9Z.jpg'}, {'id': 'a4b749bc-0a89-4322-bc72-a9caa452a4d8', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2023/BLF_3439_4_dogMMwx.jpg'}]",0.0,12 Months,6,0,42.8,wc3IG75PuiY,431.0,281000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2023/BLF_3439_1_oaXjTSO.jpg,2023-05-26T15:47:50.954384+06:00,ORDERED
