id,sku,type,sex,color,breed,feed,age_in_month,slides,sale_offer_percentage,feedlot_in_month,teeth,parts_available,height_in_inch,youtube_slug,weight_in_kg,price,is_special,is_dewormed,is_fmd_vaccinated,is_anthrax_vaccinated,is_lumpy_skin_disease,size,thumbnail,created_at,status
0697029b-c599-403e-9d71-d39f7a4b1a83,BLF 4052,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2.5 Years,"[{'id': '73050989-1dd6-4a26-9e0c-991d26c95aa0', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4052_2.jpg'}, {'id': 'b9030302-2e61-4fce-b3d9-6cea4e742a12', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4052_3.jpg'}, {'id': '9d0c6338-72ed-4286-b90a-d5c0b355ccbe', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4052_4.jpg'}]",0.0,6 Months,4,0,42.8,KJW8owoFi6I,0.0,0.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4052_1.jpg,2024-05-06T17:23:29.001780+06:00,AVAILABLE
0640d9fe-15d7-45c8-adbb-b72fbf956575,BLF 4046,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2.5 Years,"[{'id': '2db7076f-2afa-4b74-804b-b283e8f6fc92', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4046_2.jpg'}, {'id': 'df5c6e2d-a436-434e-b8ac-02424cc7b7cd', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4046_3.jpg'}, {'id': '460e6171-83cd-446b-b415-e599a91e1bcd', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4046_4.jpg'}]",0.0,6 Months,4,0,42.2,gYfmXFqLnT8,0.0,0.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4046_1.jpg,2024-05-06T16:15:14.056832+06:00,AVAILABLE
a8edf284-09bc-491d-b16c-ab64e86bdb49,BLF 4091,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '81ec0b63-e9d5-45e6-a084-9e898e11deda', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4091_2.jpg'}, {'id': '6db077c9-2589-429e-a3c1-d6b9db4d70c7', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4091_3.jpg'}, {'id': '7bddd37e-8bd3-42b9-9970-6360b0d1f394', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4091_4.jpg'}]",0.0,6 Months,2,0,42.8,SkOVNsrsYCM,0.0,0.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4091_1.jpg,2024-05-07T15:41:05.218105+06:00,AVAILABLE
58feb68b-0d9b-4101-9204-ef89fa590e00,BLF 4085,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '86b95bf1-d7bb-4532-89df-a0983580c6e5', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4085_2.jpg'}, {'id': 'a3cab872-8bdb-4963-a54a-bf6c92f09dc4', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4085_3.jpg'}, {'id': 'bfba3da3-0fdc-4be3-b658-50bad1651cbe', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4085_4.jpg'}]",0.0,6 Months,2,0,41.0,HKfy1vB6TKU,0.0,0.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4085_1.jpg,2024-05-07T14:55:56.467078+06:00,AVAILABLE
bb618dc9-d9dd-4c30-8211-54d43b05cc43,BLF 4126,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'f95db55d-6f9c-41ee-b5f8-74b2a76d2c4f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4126_2.jpg'}, {'id': '268bff76-1444-4024-94a8-1ce8e55074de', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4126_3.jpg'}, {'id': '9cb60d4c-1568-47f8-8934-86b431f60ca8', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4126_4.jpg'}]",0.0,6 Months,2,0,45.0,TmtB7S0nlgA,0.0,0.00,False,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4126_1.jpg,2024-05-08T16:02:28.166516+06:00,AVAILABLE
54498acf-1d9c-4ba0-a24e-c7483a256cee,BLF 4132,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'e4b471e1-5696-4e62-8f95-cc7b3866effd', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4132_2.jpg'}, {'id': 'f80864bf-0020-4828-bc90-02d493866cb0', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4132_3.jpg'}, {'id': '6811d559-fc2b-454b-9378-fa78abbd5695', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4132_4.jpg'}]",0.0,6 Months,2,0,46.2,AwB6mXBY-zQ,0.0,0.00,False,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4132_1.jpg,2024-05-08T21:22:13.059016+06:00,AVAILABLE
f80149bf-dd7a-4d6a-8ce5-9bfe1464dfbd,BLF 4324,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '7db99b84-feae-4c30-b394-3c41b9909917', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4324_2.jpg'}, {'id': 'f9abdfc0-2f97-43b7-94dd-3a1036caa817', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4324_3.jpg'}, {'id': '882593be-c35c-4ac3-af87-9019bb52d6ab', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4324_4.jpg'}]",0.0,3 Months,2,0,37.4,3FwZw50T9Js,182.0,118000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4324_1.jpg,2024-05-21T12:04:28.721515+06:00,ORDERED
61a3d4ac-5fcf-4e0a-bc1c-01a38ee02ff8,BLF 4330,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'eea776d6-2c4f-4f0f-aa3d-172e87b54f36', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4330_2.jpg'}, {'id': '3f0e5104-5612-44b9-ad96-f3b237b0ff17', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4330_3.jpg'}, {'id': '7c47a913-2ac9-465d-bde2-0d9922eccdbf', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4330_4.jpg'}]",0.0,3 Months,2,0,41.6,su3OzAPF0sw,253.0,159000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4330_1.jpg,2024-05-21T12:07:59.319281+06:00,AVAILABLE
d8e5b414-23c5-4b6a-93bc-5085226f0cdf,BLF 4326,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],3 Years,"[{'id': 'c6f26b10-ecd3-4c36-b755-852e80ebf2cf', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4326_2.jpg'}, {'id': '51ee2e54-e21c-4c20-948f-7a5ec38fde34', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4326_3.jpg'}, {'id': '06389938-8eb2-4c84-a525-1d7f0099b558', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4326_4.jpg'}]",0.0,3 Months,6,0,41.4,3gHqJ4dj6zU,212.0,135000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4326_1.jpg,2024-05-21T12:06:14.789021+06:00,ORDERED
045cbce5-1348-4871-9a18-39346c324505,BLF 4118,COW,MALE_BULL,RED,LOCAL,['GRASS_FED_GRAIN_FINISHED'],3 Years,"[{'id': '695e2dd2-bf8c-4deb-ad31-6fe64d8841dd', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4118_2.jpg'}, {'id': '711cd273-760d-45c3-be20-901510fd5e22', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4118_3.jpg'}, {'id': '6442fdfb-b8ce-4cd7-b258-44d7c1a7b8de', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4118_4.jpg'}]",0.0,6 Months,8,0,47.3,vRKkddueT-E,0.0,0.00,True,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4118_1_wnDjQfl.jpg,2024-05-08T11:44:49.378090+06:00,AVAILABLE
c3be3da2-3d50-48cf-9e2e-b10936cbbc3a,BLF 4124,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '889296fb-1ea9-4443-a477-92542171fd5e', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4124_2.jpg'}, {'id': '18f98225-386d-4088-8f0d-5e15519bbec6', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4124_3.jpg'}, {'id': 'c63a69c8-376e-4730-8ee6-00255fc7f63c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4124_4.jpg'}]",0.0,6 Months,2,0,47.0,4nTGaehcKNI,0.0,0.00,False,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4124_1.jpg,2024-05-08T11:58:52.940770+06:00,AVAILABLE
71fbd3a6-6806-4f3e-90f1-984dfabec965,BLF 4130,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '87db481f-31e8-47a1-abeb-995bed58a44e', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4130_2.jpg'}, {'id': 'd09d983d-5351-4983-bcfe-d01b17895e49', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4130_3.jpg'}, {'id': 'c4b333f3-7947-46a7-849f-557aac3e0d52', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4130_4.jpg'}]",0.0,3 Years,2,0,40.4,85VIzcydThU,248.0,157000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4130_1_lFyiTkZ.jpg,2024-05-13T10:57:06.011128+06:00,AVAILABLE
23931fe0-a0d2-4f70-9ace-5157d34f1d3d,BLF 4093,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '28c9715a-7260-4cf6-8747-f8df0065ab44', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4093_2.jpg'}, {'id': '3417df52-6efa-40c1-bd42-32b0e472b740', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4093_3.jpg'}, {'id': '086964a6-21ec-442e-ac3e-6516ce8e59cb', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2024/BLF_4093_4.jpg'}]",0.0,6 Months,2,0,42.3,PFOuL5ebcfc,0.0,0.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2024/BLF_4093_1.jpg,2024-05-07T15:50:40.998529+06:00,AVAILABLE
